,decimalLatitude,decimalLongitude,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Carex hormathodes,0.212784124,0.438885012,2.044433277,1.222312985,0.239955174,73.09705836,2.571330726,2.429518698,2.937537082,5.179697456,5.925923038,2.141768402,2.328468051,10.69041522,1.431131802,0.748752752,0.28730816,4.16450987,2.377765409,2.271921803,3.950142796
Carex hostiana,0.02949535,0.081265409,0.129635347,0.081888001,0.040887089,10.61997448,0.178089256,0.252816658,0.355988097,0.446906185,0.387153219,0.137796518,0.224770133,3.816389954,0.478098161,0.190544178,0.037053363,1.335735823,0.622435961,0.628661007,1.31633559
Carex houghtoniana,0.219600133,0.811999494,1.757374759,0.630176216,0.171900833,96.7929213,1.224593893,3.32755309,3.028376331,3.665792268,5.007937402,1.163745783,2.936372765,14.76975017,1.372288143,1.304309316,1.016286573,3.973168526,3.944220719,2.353078504,5.797638435
Carex hultenii,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex humboldtiana,2.353433119,3.45051385,5.401687223,4.312257197,0.958055229,98.18042683,4.755165363,7.97626657,6.917536244,5.373350855,6.574781478,5.24769321,5.817236172,142.8636251,21.7032392,5.053026511,3.034408202,59.77345644,16.49253911,35.45942677,27.293331
Carex hyalina,0.61243579,1.342398859,5.063800175,1.435149689,0.799577989,180.6116342,3.32684481,6.420416072,4.785509262,12.63016996,17.08806491,3.051172665,7.178919952,37.79015429,3.796635708,4.043959777,0.982579823,11.38185852,8.326726842,11.96720073,16.59032884
Carex hyalinolepis,0.296118876,0.37771369,2.572475977,0.685262932,0.378009799,116.2459822,1.023266744,4.261364099,3.852545696,3.708811595,8.679804334,1.256003372,4.133947727,18.69667634,2.072789798,1.961030267,1.066114984,5.383975973,6.857496317,6.009833044,9.754955947
Carex hystericina,0.15432807,0.534506107,1.261817681,0.802598016,0.224760702,55.46398142,1.169085991,1.914516776,1.730935611,2.973690123,3.034018854,1.056988189,1.835877438,10.88492305,1.130173043,1.011589672,0.801774824,3.145528664,3.182182233,2.732079223,4.039086036
Carex idahoa,1.026610055,4.075078957,6.890895765,5.619015335,1.8,449.6788928,10.34601373,9.116834246,12.24840126,20.7553206,19.7250264,8.995060373,9.791209209,63.99041595,6.936297443,3.807011076,2.440628334,19.86289114,11.51911455,20.52827319,14.3700692
Carex illota,0.267616501,0.310682053,1.581783008,1.163049234,0.234655292,56.82532332,1.823081773,2.556087943,2.508680927,2.61026771,3.249925316,1.428089348,2.117400284,25.72420403,4.450058206,0.759001954,1.182777586,12.95421875,2.697993672,3.282444904,12.33525654
Carex impressinervia,2.071665,4.630835,15.5,3,2,450,8.5,19,10.5,67.5,41,9.5,21.5,183.5,18.5,0.5,1.5,51,26.5,22.5,74.5
Carex inanis,0.516685715,2.070536058,13.21595941,3.46077197,0.994994736,230.7496576,13.72018455,15.5832445,8.598356567,16.3173469,15.31413973,13.03219298,13.44136517,84.53932256,20.07661885,1.943323673,4.466387823,49.60823463,8.83555281,51.65553327,18.49995584
Carex incomitata,0.108768248,0.075350228,0.984236907,0.573877105,0.07020065,23.04141284,1.224951183,0.718376522,1.123230527,2.604658711,1.636871448,1.119717639,0.885141779,8.113317937,1.033643406,0.364890138,0.273758589,2.986632587,1.258896895,2.7401897,3.577689247
Carex incurviformis,1.150940634,1.031780304,4.406682684,2.152391614,0.910476375,261.1382381,2.871424849,7.662889317,6.498228019,7.174131548,11.37633728,2.160412882,7.551042966,17.0743781,2.785709382,1.261638846,2.040583853,7.508797398,4.285855324,7.853878366,9.786233206
Carex indica,1.322916538,2.136223251,2.411712377,1.296851209,1.081487382,93.3144353,2.612213868,3.42981508,3.362132664,2.082305893,3.008650672,2.299754998,3.105810054,72.35049337,12.91923702,4.150973984,1.909406404,37.98209654,12.77274432,32.68015237,16.60694275
Carex infirminervia,0.625315411,0.699731936,3.557986918,2.201200653,0.661624891,107.9582155,3.593446195,5.312878729,4.002584931,5.506163504,5.874200463,3.00749209,4.822106504,40.79609265,8.565621905,1.731656643,2.670725423,23.75398286,5.095734372,6.408326804,24.09002106
Carex infuscata,0.307661866,0.855712637,7.789284227,1.703088431,0.817675331,184.5437331,7.143145038,9.066015962,5.205371989,9.633957308,10.77669305,6.874803898,9.236545648,45.64419831,11.53276122,1.160352601,2.737766702,28.16784907,4.564763347,21.31148242,13.34765582
Carex integra,0.167432221,0.151495532,1.420318535,0.741677619,0.150053411,39.95664067,1.774334364,1.633955191,1.503119538,1.477921284,1.768796559,1.408427281,1.587218992,17.54306118,3.172022975,0.258937708,0.478792513,8.920493836,0.959738327,0.984801103,8.752108477
Carex interior,0.197463651,0.707090171,1.519742165,0.726625658,0.216435173,71.75026464,1.313335727,2.544648832,2.171956508,2.733930924,3.408764111,1.250213403,2.28199412,10.45383749,1.149051557,0.88149577,0.660020142,3.293174311,2.725836297,2.326314002,4.030663875
Carex interjecta,0.064352434,0.093946138,4.08164966,1.730085917,0,101.8071072,0.769309258,5.584234367,4.932193286,9.130572104,2.58067122,2.750386491,5.156727328,44.78360669,6.555363385,2.040408122,0.528120786,17.19139953,7.996172554,10.19737194,15.4360652
Carex interrupta,0.251844303,0.143607412,2.559252616,2.24155082,0.563863448,104.457879,2.670657042,4.117327861,4.72150845,3.485615406,2.216820876,1.938291601,3.596914431,59.65172013,9.902145634,1.646945794,1.318283609,28.66233198,5.173879521,5.292368997,26.9816092
Carex intumescens,0.133987486,0.260491052,1.322825585,0.360002883,0.146510097,44.62263038,0.923260817,1.984378145,1.444011908,2.422705546,2.975389757,0.948958908,1.879081331,6.718671549,0.721787304,0.638580327,0.333938176,1.973077544,1.947936654,1.558946488,2.609729693
Carex inversonervosa,14.07245684,0.055516209,0.816496581,0.40824829,0.40824829,2.857738033,0.40824829,0.816496581,0.40824829,0.816496581,0.816496581,0.816496581,0.816496581,75.52593374,10.20620726,2.449489743,0,32.25161495,9.389710681,32.25161495,10.20620726
Carex ischnostachya,0.104987216,0.282242763,1.188622893,0.663919488,0.099232451,35.39757405,0.827172991,1.780011719,1.546560718,1.306626993,1.536564647,0.903950154,1.524229847,23.68917753,3.651175973,1.316573902,0.40878958,8.806824356,4.225226046,7.421758458,5.314095518
Carex ivanoviae,0.410377446,0.845392191,4.913633218,1.771660341,0.577668915,133.3765098,5.614770675,4.325146998,3.406894557,4.755621244,5.894405163,5.237950979,4.715158126,15.2848693,3.413706025,0.159624155,2.167540864,8.998136002,0.518143712,9.023651048,0.444661442
Carex jackiana,1.626424787,0.24876667,1.574656249,0.527530857,0.373616938,82.0924329,1.876781808,1.583515258,2.039195309,4.135036455,2.981151703,2.170010472,1.60559627,12.10334851,2.245720034,0.873495361,0.506933058,5.784702845,2.797154405,9.203021285,6.945583247
Carex jamesii,0.184369499,0.443252651,1.500802707,0.772592723,0.296955877,55.93979055,1.460777485,1.743927054,1.776180428,2.669729199,3.851401587,1.397829969,1.880875677,10.5593566,1.587902293,1.076877635,0.823247427,4.019586539,3.525551404,3.092169168,4.322665554
Carex jamesonii,0.476909674,0.558133517,2.388044749,1.194219507,0.491323135,40.60450292,2.86878982,2.487464104,2.287697239,2.469589263,2.381928109,2.55873035,2.304747987,47.99364955,6.81720189,2.148759464,1.224488034,18.14482767,6.89897701,13.11269211,13.35779639
Carex johnstonii,0.850172596,0.625518163,5.654531883,4.530505722,1.610546704,75.90611498,6.62205657,5.121122466,5.085262793,5.825077083,6.009118416,5.767774062,5.893185387,78.46388574,20.08107583,3.309140859,4.093601807,42.3123633,11.97232559,24.79028331,34.67434374
Carex jonesii,0.157026734,0.178184036,1.523382438,0.788765267,0.139245649,34.59244471,1.70045937,1.935842679,1.678702985,1.8445864,2.395830433,1.440633767,1.785805521,16.04336522,3.046262912,0.432269576,0.874531403,8.532820692,1.41033375,1.566876047,8.28788702
Carex joorii,0.357672913,0.880621728,2.911435092,1.372927256,0.582508767,125.1603799,1.458139156,4.330379875,4.010171335,12.04660863,7.088533331,1.503190936,4.42678327,28.38480118,3.247173257,1.99073244,1.24377615,9.170076796,6.729553534,12.56495961,11.83186534
Carex juniperorum,1.508732011,1.490958728,14.54327691,3.516234538,1.378190221,441.6810321,8.830644152,19.97614455,11.47551205,23.87816297,36.78025261,9.039525306,19.8263666,51.47485551,4.648386287,4.031190035,2.656538953,12.84246838,13.38244162,15.43038065,13.92675968
Carex kamagariensis,0.389614794,31.67420682,1.224744871,0.816496581,0,30.21037349,1.632993162,0,1.632993162,1.632993162,0.40824829,1.224744871,0.816496581,62.87023673,12.24744871,1.632993162,0,31.84336666,6.531972647,19.18766965,6.940220938
Carex kansuensis,0.865764361,0.86925273,11.57788187,5.488912148,1.484558568,365.7521516,10.19516002,18.12058027,13.74405289,9.988977511,14.5198184,10.65103021,14.40492603,56.87765423,11.34343912,0.514315275,3.619095679,29.94248485,2.042941779,30.38303454,2.042941779
Carex kingii,0.741776388,1.766488644,3.687817783,3.261901286,0.979795897,120.1916802,5.573149917,4.074309757,6.054750201,6.918092223,8.60581199,4.456455991,3.246536616,136.2888844,14.39305388,11.5818824,2.437211521,38.21910517,34.96483948,30.64702269,34.68284879
Carex kirkii,1.122311632,0.454626888,6.689944096,1.605486284,1.35147057,135.7983632,4.324918609,8.530053782,5.082169643,9.057360314,10.60091083,5.186330536,8.394590229,115.312431,13.22000509,4.782421115,1.008939924,38.54244749,19.24679123,25.06706235,34.38287057
Carex kitaibeliana,0.20616996,0.548395368,3.428451736,2.084208484,0.416270813,51.89059839,4.305613612,3.583751625,3.373642326,6.620463219,9.708917932,3.746740596,3.329965428,31.53409899,4.660235925,2.058869021,1.373068735,12.82982048,6.063789229,6.954899524,12.90912246
Carex klamathensis,0.323300249,0.122330102,6.450484548,2.158943837,0.369497883,145.4405123,8.813909668,4.599106351,6.198908822,4.973276443,7.978013087,7.88764604,5.127708205,63.87095088,10.78808213,0.701305971,1.445009945,33.468929,3.892458679,5.279755391,28.15633875
Carex kobomugi,0.607738996,0.80443748,4.76273208,1.265691452,0.478765053,152.9933331,3.012273955,6.798286092,5.01795445,4.675225052,6.266389753,3.161661283,6.533730189,60.85717213,8.81398289,3.992488324,1.311456686,22.40189625,12.43238012,18.92108573,16.52595972
Carex koshewnikowii,0.23973758,0.185356197,31.2627117,4.267819785,1.563392602,222.2573265,30.85330354,33.7986422,3.886503662,34.71230612,20.16267547,29.67318264,33.44928864,94.27879439,20.49951001,1.694924145,1.899247971,43.76150359,7.080531659,61.25603104,15.62785688
Carex kraliana,0.483659805,0.494879784,4.503085362,0.99588801,0.543557307,121.6259869,2.887079367,5.694838617,3.452783974,11.60448799,7.397617689,3.342411879,6.137883276,27.77997971,4.923403192,1.411308942,0.874729395,10.76056563,3.629633924,3.75807212,14.15605663
Carex krausei,0.209997437,3.739703593,3.194169641,1.124290897,0.412257344,251.0595829,1.853740086,6.847205584,7.935211594,2.526864073,7.036155908,1.208514165,6.154090937,25.81406126,2.59862399,1.672641639,1.117126164,6.923693283,5.165671865,4.179162371,8.258529338
Carex lachenalii,0.097724606,0.456215365,0.366368333,0.153335667,0.051909035,24.14496918,0.30927597,0.722316635,0.826463139,0.563177341,0.797494946,0.241321189,0.631427209,5.442085277,0.598022983,0.293064759,0.105144631,1.712915997,0.977937563,0.986823933,1.625552426
Carex lacustris,0.230070034,0.651566403,2.028653811,0.695141684,0.195733301,82.18039452,1.394023259,3.464005501,2.818820862,3.991513025,4.867737438,1.437333223,3.055683361,13.2396748,1.047683732,1.311863489,0.91986385,3.047837005,4.003016924,2.288830353,4.883553964
Carex laeta,0.234933499,0.660694662,4.985752575,1.948028024,0.439417228,102.5020714,4.011794535,7.030607468,4.474373924,4.280032066,5.78810096,4.269921086,5.767017691,40.75441361,9.251709169,0.453342809,1.614341226,24.35774971,2.206989923,23.60337095,3.819685746
Carex laeviconica,0.375469148,0.279357795,3.406664041,0.843209841,0.272709736,107.4400304,2.267799486,5.027951666,3.043592069,1.952397148,4.69978059,2.403978912,4.88325373,17.91988432,1.987191456,0.716231144,0.757949488,5.247110964,2.582261851,4.854965017,2.580389787
Carex laeviculmis,0.432851878,0.989680045,1.696328232,1.636366668,0.370877879,75.68838044,2.347914291,2.681201376,3.074592723,2.162101429,3.010686388,1.376239129,2.493731126,32.46897436,5.191327495,1.601331088,0.949839125,14.26089717,5.089396108,6.752007291,13.24901115
Carex laevigata,0.084720724,0.055909469,0.33061464,0.242635591,0.04236932,10.7678517,0.554674284,0.314015399,0.529145204,0.59763488,0.804276966,0.383535002,0.321620993,5.914156632,0.77039803,0.323236087,0.163228584,2.203539512,0.950791356,1.162039749,2.038916456
Carex laevissima,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex laevivaginata,0.233418878,0.469561749,2.321395254,0.950008098,0.318252175,55.14126926,1.811975233,2.563162368,1.494296864,5.828154816,7.028258428,1.811612453,2.931110765,12.25349951,1.508555779,1.165539333,0.465171019,3.727479899,3.478796033,2.365094669,5.089489932
Carex lagunensis,0.597381578,0.692093285,6.315426778,2.567433734,1.231970568,243.2764031,8.0248013,5.198144867,6.703056502,7.218210589,7.378202344,7.424837044,6.562700171,53.48753288,9.545541211,0.664691354,2.177525512,29.47985974,4.40077992,36.98936358,11.53833333
Carex lainzii,0.569862948,1.463313057,10.34241536,4.183167327,0.822597512,65.53458798,15.22355631,9.13607015,6.186364935,8.55082842,30.5818392,11.63041988,9.900673378,70.00702346,8.750936458,5.028805911,0.727247474,25.97667757,14.42101091,32.16492223,11.09734703
Carex lancifolia,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex lapponica,0.168514177,1.520305619,1.107611415,0.321034359,0.061522299,49.67154897,0.933170209,1.678679773,1.576202581,0.806291064,1.51786903,0.831579188,1.541156659,4.957190451,0.476062273,0.362971688,0.267853811,1.29641504,1.157708844,1.04108759,1.355510472
Carex larensis,0.330840022,0.520696345,16.51345501,1.647508942,0.654653671,23.96481796,17.14740453,18.25513626,1.855854636,15.64077775,17.01568342,17.12636856,16.44878415,120.5664366,30.22560262,2.878103915,5.577377776,84.53759466,9.905693709,32.66933905,113.5651166
Carex lasiocarpa,0.034678054,0.114058658,0.246434548,0.087919291,0.02650433,12.01433851,0.156827413,0.453975061,0.439039589,0.267267202,0.370597215,0.150700863,0.385880217,1.890640411,0.221604045,0.098824057,0.049544032,0.61754098,0.330275533,0.311709817,0.635065291
Carex latebracteata,0.100107895,0.183364192,1.414213562,0.766194213,0.188982237,46.59092493,1.068000468,2.317923178,2.236067977,1.209154073,1.949702358,1.132908709,1.949702358,16.92525585,2.682199923,1.72947143,0.453163484,5.164265955,5.578778348,3.585374557,5.578778348
Carex laxa,0.102741055,0.54395714,0.55313578,0.223918641,0.052866524,30.74291929,0.550168898,1.00358229,1.105957695,0.430472263,0.680266056,0.48871935,0.812203412,2.516790847,0.412775539,0.14360195,0.214903821,1.109539201,0.437920175,1.110337078,0.595065452
Carex laxiflora,0.131393466,0.275644659,1.270663046,0.480586638,0.175315614,38.76022155,0.892465768,1.708527221,1.132678089,2.7808046,3.423024468,0.931663753,1.731123133,7.59056441,0.816365699,0.757195543,0.358753435,2.096872812,2.324953659,1.713655974,2.853649639
Carex leavenworthii,0.18294891,0.38574627,1.54446218,0.543847018,0.259561094,73.2126604,0.846834426,2.554495266,2.390722554,3.183848558,5.789219414,0.868451201,2.468263106,12.62249389,1.252022527,1.452674882,0.870210367,2.956096742,4.8591523,2.915206676,7.160448905
Carex ledebouriana,2.053150261,9.367218651,9.557568071,3.415085638,0.824220142,545.1997526,8.181818182,14.45077138,17.76066785,7.523736543,21.1807647,6.327951897,13.95435297,12.23590435,2.845904699,0.501238136,2.004540301,6.950949754,1.725836724,7.446558915,4.430920655
Carex leersii,0.038796858,0.050059204,0.164566877,0.142721404,0.042569673,5.835470506,0.233231437,0.213364551,0.253873855,0.492590854,0.557222348,0.15121848,0.20655694,1.522752847,0.204571669,0.108547635,0.07787658,0.568968813,0.339964846,0.463889049,0.51916664
Carex lehmannii,0.511707836,1.293162028,7.75746213,2.314678832,0.732632542,174.3674486,7.41859258,10.3033316,6.472140472,6.252158357,9.987571642,7.319086389,8.581911579,52.4633575,13.20180079,0.995525705,2.350667848,33.38825997,4.681333245,23.63745636,7.874392841
Carex leiorhyncha,3.998643603,34.91974387,2.645751311,13.57694124,1,1810.549364,24.88864087,40.95119046,65.81371016,25.10644008,32.63093284,22.25858137,26.29533123,23.0675337,34.03103159,8.685876147,22.82055604,71.2047127,27.72083052,74.16722846,35.09194273
Carex lemmonii,0.130746562,0.106723484,1.743425633,0.719077781,0.191696219,31.91070115,2.014935126,1.779985261,1.373701495,1.68812499,1.882418377,1.658444979,1.768422547,16.47936917,3.405276929,0.250605475,0.427389126,8.735382545,0.805312591,1.009544936,8.866009523
Carex leporina,0.033616119,0.090456492,0.199596897,0.083355925,0.042349667,13.47745868,0.176112495,0.39094722,0.459062384,0.37796418,0.418843136,0.139277707,0.348117329,2.867781539,0.343630665,0.152407181,0.055939332,0.98671528,0.490830225,0.446582077,0.983663224
Carex leporinella,0.327191283,0.152251961,2.245774193,1.441234227,0.267799856,57.90629142,3.034894589,2.657254014,3.108986652,2.290559443,2.809220818,2.328140637,2.426408404,34.12678198,6.04030507,0.687055048,1.3595632,17.60453887,2.704990356,3.018362619,16.67681059
Carex leptalea,0.258173918,0.783286239,1.980500182,0.533840164,0.266532919,87.88320699,1.38600912,3.173705163,2.712724335,2.473098027,3.695667364,1.375055829,2.969070098,13.70451072,2.036430249,0.84037159,0.580602054,5.759908723,2.622017744,2.666352085,6.15448868
